187.7389692 2.5823e-304 0.5296967002000006 0.025604334 0.023366939399999998 
187.74329736 2.5823e-304 0.5296685671599999 0.0255951612 0.023374764000000003 
187.74869232 2.5823e-304 0.5296334999199992 0.0255832668 0.023384277 
187.75311192 2.5823e-304 0.529604772519999 0.025573023 0.023391887400000002 
187.75570272000002 2.5823e-304 0.5295879323200001 0.0255669498 0.0233961966 
187.75686095999998 2.5823e-304 0.5295804037600007 0.025565085 0.0233979858 
187.75719624 2.5823e-304 0.5295782244399998 0.0255659292 0.0233986536 
187.75631232 2.5823e-304 0.5295839699200009 0.025567668 0.023399019 
187.75241088 2.5823e-304 0.5296093292799995 0.0255688524 0.023399182799999998 
187.74299256 2.5823e-304 0.5296705483600004 0.0255688272 0.0233989182 
